,id,review,target,label,predict,terms
729,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","Dining Garden,Jazz Bar,Thin Crust Pizzas,Lasagna Menu","AMBIENCE,AMBIENCE,FOOD,FOOD",AMBIENCE|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,additions|years|jazz|dining|garden|thin|crust|pizzas|lasagna|menu|lasagnas
730,958809:1,I have to say I have never had a disapointing meal here.,meal,FOOD,FOOD,meal
731,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,FOOD,FOOD|FOOD|FOOD,meal|dumplings|menu
732,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","BBQ Salmon,Sea Bass,Crispy Duck","FOOD,FOOD,FOOD",SERVICE|FOOD|FOOD|FOOD|FOOD,room|salmon|bass|crispy|duck
733,ADLT#8:2,Great food.,food,FOOD,FOOD,food
734,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.","pastas,risottos,sepia,braised rabbit","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,pastas|risottos|sepia|rabbit
735,BFC#4:0,Overpriced and not tasty ,"NULL,NULL","PRICES,FOOD",,
736,BFC#4:1,The food here was mediocre at best. ,food,FOOD,FOOD,food
737,BFC#4:2,It was totally overpriced- fish and chips was about $15.... ,"NULL,fish and chips","PRICES,PRICES",FOOD|FOOD,fish|chips
738,BHD#9:0,Tasty Dog!,Dog,FOOD,,
739,BHD#9:1,"An awesome organic dog, and a conscious eco friendly establishment.","dog,establishment",FOOD,AMBIENCE,establishment
740,BzG#1:1,But the best pork souvlaki I ever had is the main thing.,pork souvlaki,FOOD,FOOD|FOOD,pork|souvlaki
741,EVPK#10:0,Super YUMMY Pizza!,Pizza,FOOD,PRICES|PRICES|FOOD,super|yummy|pizza
742,EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant,AMBIENCE,AMBIENCE|AMBIENCE|SERVICE|AMBIENCE,york|city|friend|restaurant
743,EVPK#10:2,"I LOOOVE their eggplant pizza, as well as their pastas!","eggplant pizza,pastas","FOOD,FOOD",FOOD|FOOD,pizza|pastas
744,EVPK#10:3,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",half/half pizza,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|PRICES|FOOD,half/half|pizza|mine|friend|buffalo|size|pizza
745,Z#3:0,"Excellent food, although the interior could use some help.","food,interior","FOOD,AMBIENCE",FOOD|AMBIENCE|FOOD,food|interior|help
746,Z#3:1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,space|kind|alice|wonderland|setting
747,Z#3:2,"I paid just about $60 for a good meal, though :)","meal,meal","FOOD,PRICES",FOOD,meal
748,Z#3:3,Great sake!,sake,FOOD,FOOD,sake
749,Y#7:0,"Reliable, Fresh Sushi",Sushi,FOOD,FOOD,sushi
750,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,"sashimi,rolls,rolls","FOOD,FOOD,FOOD",FOOD|FOOD,sashimi|rolls
751,Y#7:3,Have never had a problem with service save a missing rice once.,service,SERVICE,FOOD|SERVICE|FOOD,problem|service|rice
752,Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery,SERVICE,PRICES|AMBIENCE|FOOD|FOOD,delivery|spot|weather|week
753,Y#7:5,Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy,SERVICE,SERVICE,delivery
754,Y#3:0,Best. Sushi. Ever.,Sushi,FOOD,PRICES,best
755,Y#3:1,This place has ruined me for neighborhood sushi.,sushi,FOOD,AMBIENCE|AMBIENCE|FOOD,place|neighborhood|sushi
756,Y#3:3,"Excellent sashimi, and the millennium roll is beyond delicious.","sashimi,millennium roll","FOOD,FOOD",FOOD|FOOD,sashimi|roll
757,Y#3:4,Not cheap but very yummy.,"NULL,NULL","PRICES,FOOD",,
758,Y#2:1,"The place is a bit hidden away, but once you get there, it's all worth it.","place,place",AMBIENCE,AMBIENCE,place
759,Y#2:2,not only is the food,"food,NULL",FOOD,FOOD,food
760,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.","waiter,food,views of the city","SERVICE,FOOD,AMBIENCE",SERVICE|FOOD|AMBIENCE|AMBIENCE,waiter|food|views|city
761,TR#3:0,Great place to relax and enjoy your dinner,place,AMBIENCE,AMBIENCE|FOOD,place|dinner
762,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.,atmosphere,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|week
763,TR#3:3,Good food: my favorite is the seafood spaghetti.,"food,seafood spaghetti","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,food|favorite|seafood|spaghetti
764,TM#7:0,Excellent food for great prices,"food,food","FOOD,PRICES",FOOD|PRICES,food|prices
765,TM#7:2,The wait staff is very courteous and accomodating.,wait staff,SERVICE,SERVICE|SERVICE,wait|staff
766,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.","space,indo-chinese food",FOOD,AMBIENCE|FOOD|FOOD|FOOD,space|minutes|hour|food
767,RL#7:2,i love their chicken pasta cant remember the name but is sooo good,chicken pasta,FOOD,FOOD|FOOD|FOOD|AMBIENCE,chicken|pasta|cant|name
768,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.","place,place",PRICES,AMBIENCE|AMBIENCE|AMBIENCE,place|time|pirces
769,RL#3:2,"lobster was good, nothing spectacular.",lobster,FOOD,FOOD,lobster
770,PP#9:1,I think the pizza is so overrated and was under cooked.,pizza,FOOD,FOOD,pizza
771,PP#9:2,Had no flavor and the staff is rude and not attentive.,"staff,NULL","SERVICE,FOOD",FOOD|SERVICE,flavor|staff
772,PP#4:2,The service was quick and friendly.,service,SERVICE,SERVICE,service
773,PP#4:4,I thought the restaurant was nice and clean.,"restaurant,restaurant",AMBIENCE,FOOD,restaurant
774,PP#4:5,I ordered the vitello alla marsala and I was pretty impressed.,vitello alla marsala,FOOD,FOOD,vitello
775,PP#4:6,The veal and the mushrooms were cooked perfectly.,"veal,mushrooms","FOOD,FOOD",FOOD|FOOD,veal|mushrooms
776,PP#4:7,The potato balls were not dry at all... in fact it was buttery.,potato balls,FOOD,FOOD|FOOD|FOOD,potato|balls|fact
777,P#1:1,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.","bartender,service,food,waitresses","SERVICE,SERVICE,FOOD,SERVICE",FOOD|FOOD|FOOD|SERVICE|FOOD|SERVICE|PRICES,bartender|didnt|drinks|service|food|waitresses|customers
778,RL#9:1,the food is always fresh ...,food,FOOD,FOOD,food
779,Y#5:0,overpriced japanese food with mediocre service,"japanese food,service","PRICES,SERVICE",FOOD|SERVICE,food|service
780,Y#5:2,Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki,FOOD,FOOD|FOOD|FOOD|FOOD,chicken|teriyaki|tomato|pimentos
781,Y#5:3,food was luke warm.,food,FOOD,FOOD,food
782,Y#5:4,The waitress was not attentive at all.,waitress,SERVICE,SERVICE,waitress
783,Y#5:5,I was looking for banana tempura for dessert and they dont have.,dessert,FOOD,FOOD|FOOD|FOOD,banana|tempura|dessert
784,TFS#8:0,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons,PRICES,,
785,TFS#8:1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.","food,service,The Four Seasons","FOOD,SERVICE",FOOD|SERVICE,food|service
786,TFS#8:2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner,PRICES,FOOD|AMBIENCE|FOOD,dinner|manhattan|feet
787,Y#4:0,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Red Dragon Roll,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,dragon|roll|food|group|hands
788,Y#4:1,Just go to Yamato and order the Red Dragon Roll.,"Yamato,Red Dragon Roll",FOOD,FOOD|AMBIENCE|FOOD,yamato|dragon|roll
789,Y#4:3,The Seafood Dynamite is also otherworldly.,Seafood Dynamite,FOOD,FOOD|FOOD,seafood|dynamite
790,Y#6:0,Favorite Sushi in NYC,Sushi,FOOD,FOOD|FOOD,favorite|sushi
791,Y#6:2,"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.","spot,sushi,service","AMBIENCE,FOOD,SERVICE",AMBIENCE|AMBIENCE|FOOD|FOOD|SERVICE,spot|park|slope|sushi|service
792,Y#6:3,"In the summer months, the back garden area is really nice.",back garden area,AMBIENCE,FOOD|FOOD|FOOD|AMBIENCE,summer|months|garden|area
793,Y#6:4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,"rolls,japanese food,japanese food","FOOD,FOOD,FOOD",FOOD|FOOD|AMBIENCE|FOOD,rolls|sushi|place|food
794,Y#6:5,"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls",FOOD,FOOD|SERVICE|AMBIENCE|PRICES|FOOD|AMBIENCE,dancing|white|river|millenium|rolls|musts
795,P#10:0,Gross food – Wow-,food,FOOD,,
796,P#10:1,I can't remember the last time I had such gross food in New York.,food,FOOD,AMBIENCE|FOOD|FOOD,time|food|york
797,P#10:2,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,"quesadilla,quesadilla","FOOD,FOOD",FOOD|FOOD|PRICES|FOOD,quesadilla|sense|proportion|flavor
798,P#10:3,And $11 for a plate of bland guacamole?,"guacamole,guacamole","FOOD,PRICES",FOOD|FOOD,plate|guacamole
799,P#10:5,"Don't get me started on the margaritas, either.",margaritas,FOOD,FOOD,margaritas
800,TM#3:0,Great Indian Food!,Indian Food,FOOD,FOOD|FOOD|FOOD,great|indian|food
801,TM#3:3,"The food was good, the place was clean and affordable.","food,place,place","FOOD,AMBIENCE,PRICES",FOOD|AMBIENCE,food|place
802,TR#1:0,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .","NULL,NULL,food,NULL","AMBIENCE,FOOD",AMBIENCE|FOOD|FOOD|SERVICE|FOOD,spot|food|times|engagement|wedding
803,TR#1:1,The staff is very good.,staff,SERVICE,SERVICE,staff
804,TR#1:2,Love their drink menu.,drink menu,FOOD,FOOD|FOOD|FOOD,love|drink|menu
805,TR#1:3,I highly recommend this beautiful place.,"place,place",AMBIENCE,AMBIENCE,place
806,TR#8:4,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,Voss bottles of water,PRICES,FOOD|SERVICE|FOOD|FOOD|FOOD|AMBIENCE,water|table|voss|bottles|water|piece
807,TR#8:5,Food was OK.,Food,FOOD,FOOD,food
808,TR#8:6,Nice view of river and NYC.,view of river and NYC,AMBIENCE,AMBIENCE|AMBIENCE,view|river
809,BG#1:2,Great survice,survice,SERVICE,SERVICE,survice
810,CLF#1:0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,restaurant|sceney|night
811,CLF#1:1,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,"baba ganoush,belly dancers","FOOD,AMBIENCE",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,belly|dancers|baba|ganoush|lemony|smoky
812,CLF#1:2,"Oh, and there's hookah.",hookah,AMBIENCE,FOOD,hookah
813,P#9:0,Raymond the bartender rocks!,Raymond,SERVICE,FOOD|SERVICE|SERVICE,raymond|bartender|rocks
814,P#9:2,"The drinks are great, especially when made by Raymond.","drinks,Raymond","FOOD,SERVICE",FOOD|FOOD,drinks|raymond
815,P#9:3,The omlette for brunch is great...,omlette for brunch,FOOD,FOOD|FOOD,omlette|brunch
816,P#9:4,"the spinach is fresh, definately not frozen...",spinach,FOOD,FOOD,spinach
817,P#9:5,"quacamole at pacifico is yummy, as are the wings with chimmichuri.","quacamole,wings with chimmichuri","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,quacamole|pacifico|wings|chimmichuri
818,P#9:6,A weakness is the chicken in the salads.,chicken in the salads,FOOD,PRICES|FOOD|FOOD,weakness|chicken|salads
819,P#9:8,"Also, I personally wasn't a fan of the portobello and asparagus mole.",portobello and asparagus mole,FOOD,FOOD|FOOD|FOOD,portobello|asparagus|mole
820,P#9:9,"Overall, decent food at a good price, with friendly people.","food,food,people","FOOD,PRICES,SERVICE",FOOD|PRICES|FOOD,food|price|people
821,BG#6:1,Decor needs to be upgraded but the food is amazing!,"Decor,food","AMBIENCE,FOOD",AMBIENCE|FOOD,decor|food
822,BzG#4:0,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,gyros,FOOD,AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,astoria|souvlaki|spot|gyros|york
823,BzG#4:2,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.","food,gyro meat,sausages,ingredients","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,shine|food|cyrpriot|spices|in-house|gyro|meat|sausages|quality|ingredients
824,BzG#4:3,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.","Greek and Cypriot dishes,gyro","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,dishes|gyro|reason|trip
825,NP#10:2,"Great food, amazing service, this place is a class act.","food,service,place","FOOD,SERVICE",FOOD|SERVICE|AMBIENCE|FOOD,food|service|place|class
826,NP#10:3,The veal was incredible last night.,veal,FOOD,FOOD|FOOD,veal|night
827,Z#11:4,Most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,booths|eachother|couple
828,Z#11:5,The food is all shared so we get to order together and eat together.,food,FOOD,FOOD,food
829,Z#11:6,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,"dishes,dish","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,dishes|exceptions|dish|eater
830,WE#4:2,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,"atmosphere,rooms,views,food","AMBIENCE,AMBIENCE,AMBIENCE,FOOD",SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD,everyone|atmosphere|rooms|views|food
831,WE#4:3,Service was wonderful;,Service,SERVICE,SERVICE,service
832,WE#4:5,"Paul, the maitre d', was totally professional and always on top of things.",Paul,SERVICE,FOOD|SERVICE,paul|maitre
833,TR#2:1,"Service ok but unfriendly,filthy bathroom.","Service,bathroom","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|bathroom
834,TR#2:2,The high prices you're going to pay is for the view not for the food.,"view,food,NULL","AMBIENCE,FOOD,PRICES",PRICES|AMBIENCE|FOOD,prices|view|food
835,TR#2:3,"The bar drinks were Eh, ok to say the least.",bar drinks,FOOD,FOOD,drinks
836,TR#2:4,The stuff tilapia was horrid...tasted like cardboard.,stuff tilapia,FOOD,FOOD|FOOD|FOOD,stuff|tilapia|cardboard
837,TR#2:5,"We thought the dessert would be better, Wrong!",dessert,FOOD,FOOD,dessert
838,TR#2:6,$170 down the toilet...,"NULL,NULL",PRICES,AMBIENCE,toilet
839,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,bathroom|mens|bathroom
840,TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,"wine list,staff","FOOD,SERVICE",FOOD|FOOD|SERVICE|FOOD|AMBIENCE,wine|list|staff|wine|pairings
841,TFS#10:3,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.","bread,appetizer of olives","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,bread|rock|appetizer|olives
842,TFS#10:4,"However, our main course was wonderful.",main course,FOOD,SERVICE,course
843,TFS#10:5,I had fish and my husband had the filet - both of which exceeded our expectations.,"fish,filet","FOOD,FOOD",FOOD|FOOD|FOOD|PRICES,fish|husband|filet|expectations
844,TFS#10:6,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.","pear torte,staff","FOOD,SERVICE",FOOD|FOOD|FOOD|SERVICE|FOOD|AMBIENCE,dessert|pear|torte|staff|drink|suggestions
845,TFS#10:7,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,waitress,SERVICE,AMBIENCE|SERVICE|FOOD|FOOD|PRICES,ports|waitress|taste|variations|cost
846,TFS#10:8,Not what I would expect for the price and prestige of this location.,"NULL,location,location","SERVICE,PRICES",PRICES|PRICES|AMBIENCE,price|prestige|location
847,TFS#10:9,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.","restaurant,restaurant,staff","AMBIENCE,SERVICE",AMBIENCE|SERVICE|SERVICE|PRICES|AMBIENCE,restaurant|staff|attention|details|future
848,Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",seating,AMBIENCE,,
849,Z#9:1,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,boths,AMBIENCE,FOOD|SERVICE|AMBIENCE,boths|reviews|people
850,Z#9:2,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,"service,service button,waiter","SERVICE,SERVICE,SERVICE",SERVICE|SERVICE|SERVICE|SERVICE|SERVICE|FOOD|SERVICE|PRICES,service|thanks|service|button|table|word|waiter|order
851,Z#9:3,The food was ok and fair nothing to go crazy.,food,FOOD,FOOD,food
852,Z#9:5,Over all the looks of the place exceeds the actual meals.,"looks,meals","AMBIENCE,FOOD",AMBIENCE|AMBIENCE|FOOD,looks|place|meals
853,Z#9:6,So what you really end up paying for is the restaurant not the food.,"restaurant,restaurant,food","PRICES,AMBIENCE,FOOD",FOOD|FOOD,restaurant|food
854,NP#3:1,Subtle food and service,"food,service","FOOD,SERVICE",FOOD|SERVICE,food|service
855,NP#3:2,Noodle pudding is exactly the type of service and food I enjoy.,"service,food","SERVICE,FOOD",FOOD|FOOD|FOOD|SERVICE|FOOD,noodle|pudding|type|service|food
856,NP#3:3,"Servers are all different, Greg is my favorite.",Greg,SERVICE,SERVICE|SERVICE,servers|greg
857,NP#3:4,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",server,SERVICE,SERVICE|FOOD|FOOD|SERVICE|FOOD|SERVICE|PRICES|FOOD,tables|sense|humor|server|personality|professionalism|privacy|dinner
858,NP#3:5,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,runner,SERVICE,AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,place|runner|order|hope|mind|restaurant
859,NP#3:6,Prices are fair across the board for both food and bev.,"food,bev","PRICES,PRICES",PRICES|SERVICE|FOOD,prices|board|food
860,NP#3:7,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",servers,SERVICE,FOOD|SERVICE|SERVICE|FOOD|SERVICE|FOOD,courses|servers|rush|courses|force|drink
861,BHD#7:0,amazing fresh dogs but best of all endless toppings!!!,"dogs,toppings","FOOD,FOOD",FOOD|AMBIENCE,dogs|toppings
862,BHD#7:1,this place had ALL the trimmings and i mean all.,trimmings,FOOD,AMBIENCE|FOOD,place|trimmings
863,BHD#7:3,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,"place,hot dog",FOOD,FOOD|FOOD|FOOD|AMBIENCE,lovers|ages|favor|place
864,CLF#5:2,Highly impressed from the decor to the food to the hospitality to the great night I had!,"decor,food,NULL,NULL","AMBIENCE,FOOD,SERVICE",AMBIENCE|FOOD|FOOD|AMBIENCE,decor|food|hospitality|night
865,CLF#5:3,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,cocktail with Citrus Vodka and lemon and lime juice and mint leaves,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,cocktail|citrus|vodka|lime|juice|mint
866,CLF#5:4,"Food took some time to prepare, all worth waiting for.","Food,NULL","FOOD,SERVICE",FOOD|FOOD,food|time
867,CLF#5:5,We were drawn into the belly dancing show that captivated the crowd.,belly dancing show,AMBIENCE,FOOD|FOOD|AMBIENCE,belly|dancing|crowd
868,NP#4:0,Maggot in the food!,food,FOOD,FOOD|FOOD,maggot|food
869,NP#4:2,"The menu looked great, and the waiter was very nice, but when the food came, it was average.","menu,waiter,food","FOOD,SERVICE,FOOD",FOOD|SERVICE|FOOD,menu|waiter|food
870,NP#4:3,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",mushroom sauce,FOOD,FOOD|FOOD|FOOD|FOOD|AMBIENCE,plate|maggot|mushroom|sauce|bottom
871,NP#4:4,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).","manager,manager","SERVICE,SERVICE",SERVICE|FOOD|FOOD,manager|desserts|desserts
872,NP#4:7,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",manager,SERVICE,SERVICE|FOOD|FOOD|FOOD|AMBIENCE,manager|glasses|wine|food|concession
873,NP#4:9,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",food,FOOD,FOOD|FOOD|FOOD,restaurants|maggot|food
874,NP#4:10,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.","restaurant,customer service",SERVICE,FOOD|PRICES|PRICES|PRICES|SERVICE|SERVICE,restaurant|reputation|reason|lack|customer|service
875,P#6:3,I got hair in my food 2 times of then !,food,FOOD,FOOD|FOOD|FOOD,hair|food|times
876,BzG#2:0,"Great place, great value.","place,place",PRICES,AMBIENCE|PRICES,place|value
877,BzG#2:1,"The food is flavorful, plentiful and reasonably priced.","food,food,food","FOOD,FOOD,PRICES",FOOD,food
878,BzG#2:2,The atmosphere is relaxed and casual.,atmosphere,AMBIENCE,AMBIENCE,atmosphere
879,TVU#4:1,"Inexpensive, unassuming, great time!","NULL,NULL",PRICES,AMBIENCE,time
880,Z#2:0,Sushi experience was unbelievable with my fiance.,Sushi,FOOD,FOOD|FOOD|FOOD,sushi|experience|fiance
881,Y#9:0,Good creative rolls!,"rolls,rolls","FOOD,FOOD",AMBIENCE,rolls
882,Y#9:2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.","rolls,triple color and norwegetan rolls,triple color and norwegetan rolls","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,rolls|color|norwegetan|rolls|filling
883,Y#9:3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!","dessert,special roll,regular roll","FOOD,FOOD,FOOD",AMBIENCE|AMBIENCE|SERVICE|FOOD,roll|roll|room|dessert
884,Y#9:4,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.","banana chocolate dessert,green tea tempura","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,banana|chocolate|dessert|tempura
885,Y#9:5,The appetizers are also delicious!,appetizers,FOOD,FOOD,appetizers
886,Z#5:0,Amazing food.,food,FOOD,FOOD,food
887,Z#5:1,Mazing interior.,interior,AMBIENCE,AMBIENCE,interior
888,Z#5:2,Great food!,food,FOOD,FOOD,food
889,Z#5:3,I've had my fair share of modern Japanese and this spot delivers.,modern Japanese,FOOD,PRICES|AMBIENCE,share|spot
890,Z#5:4,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.","atmosphere,scheme of mirrors","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE,atmosphere|scheme
891,Z#5:6,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,"modern Japanese food,mirrors","FOOD,AMBIENCE",SERVICE|FOOD|AMBIENCE,go-to|food|future
892,TM#4:0,"Indo Chinese food, pretty good...",Indo Chinese food,FOOD,FOOD|FOOD|FOOD,indo|chinese|food
893,TM#4:1,Not a very fancy place but very good Chinese style Indian food.,"place,Chinese style Indian food","AMBIENCE,FOOD",AMBIENCE|FOOD|FOOD,place|style|food
894,TM#4:2,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.","chicken lollipop,dishes,Chilli Chicken","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|SERVICE|FOOD|FOOD,chicken|lollipop|dishes|reviewer|chilli|chicken
895,TM#4:3,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",food,FOOD,AMBIENCE|FOOD|FOOD,place|food|spicy
896,TFS#11:0,I was speechless by the horrible food.,food,FOOD,FOOD,food
897,TFS#11:1,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",food,FOOD,FOOD|FOOD|FOOD|FOOD,holiday|dinner|restaurant|food
898,TFS#11:3,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).","chef,vegetarian dish,vegetarian dish","SERVICE,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,dish|chef|plate|vegetables|sauce|seasoning|form|presentation
899,ADLT#10:2,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",food,FOOD,FOOD|FOOD,years|food
900,ADLT#10:3,"never swaying, never a bad meal, never bad service...","NULL,meal,service","FOOD,SERVICE",FOOD|PRICES,meal|service
901,ADLT#10:6,"great food, great wine list, great service in a great neighborhood...","food,wine list,service,neighborhood","FOOD,FOOD,SERVICE,AMBIENCE",FOOD|FOOD|FOOD|SERVICE|AMBIENCE,food|wine|list|service|neighborhood
902,PP#3:1,Hands down the best pizza on the planet.,pizza,FOOD,SERVICE|FOOD|AMBIENCE,hands|pizza|planet
903,BHD#6:0,great hot dogs..,hot dogs,FOOD,FOOD,dogs
904,BHD#6:1,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,hot dogs,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,dogs|juicy|tender|inside|plenty|crunch|outside
905,BHD#6:2,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,"toppings,place",FOOD,FOOD|AMBIENCE|FOOD|FOOD,toppings|place|night|munchies
906,TM#5:2,"For me dishes a little oily, but overall dining experience good.","dishes,NULL",FOOD,FOOD|FOOD|FOOD|FOOD,dishes|oily|dining|experience
907,TM#5:3,Helpful service and average price per dish $10.,"service,dish","SERVICE,PRICES",SERVICE|PRICES|FOOD,service|price|dish
908,TM#5:4,The only thing that strikes you is the decor?(not very pleasant).,decor,AMBIENCE,FOOD,decor
909,TM#6:0,great food,food,FOOD,FOOD,food
910,TM#6:1,This place has great indian chinese food.,indian chinese food,FOOD,AMBIENCE|FOOD,place|food
911,TM#6:2,The flavors are amazing and the value is phenomenal.,"NULL,NULL","FOOD,PRICES",FOOD|PRICES,flavors|value
912,TM#6:5,"Even though the place is not beautiful, the food speaks for itself.","place,food","AMBIENCE,FOOD",AMBIENCE|FOOD,place|food
913,TM#6:6,"Best Indian Chinese in the city, by far!",Indian Chinese,FOOD,AMBIENCE,city
914,TVU#6:3,The martinis are amazing and very fairly priced.,"martinis,martinis","FOOD,PRICES",FOOD,martinis
