,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction
101,102,BzG#2,BzG#2:1,"The food is flavorful, plentiful and reasonably price.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE","the food is flavorful , plentiful and reasonably price .",compound_sentence,food flavorful plentiful reasonably price,"[['price'], ['food']]","[['reasonably'], ['flavorful', 'plentiful']]","['VALUE', 'FOOD']"
102,103,BzG#2,BzG#2:2,The atmosphere is relaxed and casual.,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere is relaxed and casual .,simple_sentence,atmosphere relax casual,"[['atmosphere', 'casual']]",[['relax']],['AMBIENCE']
103,104,BzG#2,BzG#2:0,"Great place, great value.","AMBIENCE#GENERAL,VALUE#PRICES","positive,positive","AMBIENCE,VALUE","great place , great value .",phrase,great place great value,"[['place'], ['value']]","[['great'], ['great']]","['AMBIENCE', 'VALUE']"
104,105,BzG#2,BzG#2:1,"The food is flavorful, plentiful and reasonably price.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE","the food is flavorful , plentiful and reasonably price .",compound_sentence,food flavorful plentiful reasonably price,"[['price'], ['food']]","[['reasonably'], ['flavorful', 'plentiful']]","['VALUE', 'FOOD']"
105,106,BzG#2,BzG#2:2,The atmosphere is relaxed and casual.,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere is relaxed and casual .,simple_sentence,atmosphere relax casual,"[['atmosphere', 'casual']]",[['relax']],['AMBIENCE']
106,107,BzG#2,BzG#2:0,"Great place, great value.","AMBIENCE#GENERAL,VALUE#PRICES","positive,positive","AMBIENCE,VALUE","great place , great value .",phrase,great place great value,"[['place'], ['value']]","[['great'], ['great']]","['AMBIENCE', 'VALUE']"
107,108,BzG#2,BzG#2:1,"The food is flavorful, plentiful and reasonably price.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE","the food is flavorful , plentiful and reasonably price .",compound_sentence,food flavorful plentiful reasonably price,"[['price'], ['food']]","[['reasonably'], ['flavorful', 'plentiful']]","['VALUE', 'FOOD']"
108,109,BzG#2,BzG#2:2,The atmosphere is relaxed and casual.,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere is relaxed and casual .,simple_sentence,atmosphere relax casual,"[['atmosphere', 'casual']]",[['relax']],['AMBIENCE']
109,110,BzG#2,BzG#2:0,"Great place, great value.","AMBIENCE#GENERAL,VALUE#PRICES","positive,positive","AMBIENCE,VALUE","great place , great value .",phrase,great place great value,"[['place'], ['value']]","[['great'], ['great']]","['AMBIENCE', 'VALUE']"
110,111,BzG#2,BzG#2:1,"The food is flavorful, plentiful and reasonably price.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE","the food is flavorful , plentiful and reasonably price .",compound_sentence,food flavorful plentiful reasonably price,"[['price'], ['food']]","[['reasonably'], ['flavorful', 'plentiful']]","['VALUE', 'FOOD']"
111,112,BzG#2,BzG#2:2,The atmosphere is relaxed and casual.,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere is relaxed and casual .,simple_sentence,atmosphere relax casual,"[['atmosphere', 'casual']]",[['relax']],['AMBIENCE']
112,113,BzG#2,BzG#2:0,"Great place, great value.","AMBIENCE#GENERAL,VALUE#PRICES","positive,positive","AMBIENCE,VALUE","great place , great value .",phrase,great place great value,"[['place'], ['value']]","[['great'], ['great']]","['AMBIENCE', 'VALUE']"
113,114,BzG#2,BzG#2:1,"The food is flavorful, plentiful and reasonably price.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE","the food is flavorful , plentiful and reasonably price .",compound_sentence,food flavorful plentiful reasonably price,"[['price'], ['food']]","[['reasonably'], ['flavorful', 'plentiful']]","['VALUE', 'FOOD']"
114,115,BzG#2,BzG#2:2,The atmosphere is relaxed and casual.,AMBIENCE#GENERAL,positive,AMBIENCE,the atmosphere is relaxed and casual .,simple_sentence,atmosphere relax casual,"[['atmosphere', 'casual']]",[['relax']],['AMBIENCE']
115,116,TVU#6,TVU#6:3,The martinis are amazing but the prices are expensive.,"FOOD#QUALITY,VALUE#PRICES","positive,negative","FOOD,VALUE",the martinis are amazing but the prices are expensive .,compound_sentence,martini amazing price expensive,"[['martini'], ['price']]","[['amazing'], ['expensive']]","['FOOD', 'VALUE']"
116,117,TM#6,TM#6:2,The flavors are amazing and the value is phenomenal.,"FOOD#QUALITY,VALUE#PRICES","positive,positive","FOOD,VALUE",the flavors are amazing and the value is phenomenal .,compound_sentence,flavor amazing value phenomenal,"[['flavor'], ['value']]","[['amazing'], ['phenomenal']]","['AMBIENCE', 'VALUE']"
117,118,,1471273:3,Prices too high for this cramped and unappealing resturant.,"VALUE#PRICES,AMBIENCE#GENERAL","negative,negative","VALUE,AMBIENCE",prices too high for this cramped and unappealing resturant .,phrase,price high cramped unappealing resturant,"[['price'], ['resturant']]","[['high', 'cramped'], ['unappealing']]","['VALUE', 'AMBIENCE']"
118,119,,,Great service and food at a good price,"VALUE#PRICES,SERVICE#GENERAL,FOOD#GENERAL","positive,positive,positive","VALUE,SERVICE,FOOD",great service and food at a good price,phrase,great service food good price,"[['service'], ['food', 'price']]","[['great'], ['good']]","['SERVICE', 'FOOD']"
119,120,,,Prices are not affordable and the quality of food is bad,"VALUE#PRICES,FOOD#GENERAL","negative,negative","VALUE,FOOD",prices are not affordable and the quality of food is bad,compound_sentence,price affordable quality food bad,"[['price'], ['quality', 'food']]","[['affordable'], ['bad']]","['VALUE', 'FOOD']"
120,121,,,"Cozy place, great service and an amazing pizza","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#GENERAL","positive,positive,positive","AMBIENCE,SERVICE,FOOD","cozy place , great service and an amazing pizza",phrase,cozy place great service amazing pizza,"[['place'], ['service'], ['pizza']]","[['cozy'], ['great'], ['amazing']]","['AMBIENCE', 'SERVICE', 'FOOD']"
121,122,,,The price is high and the quality of food is horrible,"VALUE#PRICES,FOOD#GENERAL","negative,negative","VALUE,FOOD",the price is high and the quality of food is horrible,compound_sentence,price high quality food horrible,"[['price'], ['quality', 'food']]","[['high'], ['horrible']]","['VALUE', 'FOOD']"
122,123,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
123,124,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
124,125,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
125,126,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
126,127,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
127,128,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
128,129,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
129,130,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
130,131,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
131,132,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
132,133,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
133,134,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
134,135,,,Prices absolutely not moderate and not appropriate,VALUE#PRICES,negative,VALUE,prices absolutely not moderate and not appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE']
135,136,,,"Last but not least, prices for NYC are ridiculously low and the personnel is warm and friendly","VALUE#PRICES,SERVICE#GENERAL","positive,positive","VALUE,SERVICE","last but not least , prices for nyc are ridiculously low and the personnel is warm and friendly",compound_sentence,last least price nyc ridiculously low personnel warm friendly,"[['price', 'nyc'], ['personnel']]","[['ridiculously', 'low'], ['warm', 'friendly']]","['VALUE', 'SERVICE']"
136,137,1004293,1004293:1,"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",SERVICE#GENERAL,negative,SERVICE,"we , there were four of us , arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude .",compound_complex_sentence,four us arrive noon place empty staff act like impose rude,"[['noon', 'place'], ['noon', 'noon', 'staff']]","[['empty'], ['like', 'impose', 'rude']]","['AMBIENCE', 'SERVICE']"
137,138,1004293,1004293:3,The food was lousy - too sweet or too salty and the portions tiny.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","negative,negative","FOOD,FOOD",the food was lousy - too sweet or too salty and the portions tiny .,simple_sentence,food lousy sweet salty portion tiny,"[['portion', 'food', 'salty']]","[['lousy', 'sweet']]",['FOOD']
138,139,1014458,1014458:0,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",FOOD#QUALITY,positive,FOOD,"i have eaten at saul , many times , the food is always consistently , outrageously good .",compound_sentence,eat saul many time food always consistently outrageously good,"[['saul', 'time', 'food']]","[['consistently', 'outrageously', 'good']]",['FOOD']
139,140,1014458,1014458:2,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",the duck confit is always amazing and the foie gras terrine with figs was out of this world .,compound_complex_sentence,duck confit always amazing foie gras terrine fig world,"[['duck', 'confit']]",[['amazing']],['FOOD']
140,141,1016296,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family. ,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",chow fun was dry pork shu mai was more than usually greasy and had to share a table with loud and rude family .,compound_complex_sentence,chow fun dry pork shu mai usually greasy share table loud rude family,"[['chow'], ['pork', 'shu', 'mai'], ['table'], ['family']]","[['fun', 'dry'], ['greasy'], ['loud'], ['rude']]","['FOOD', 'FOOD', 'AMBIENCE', 'SERVICE']"
141,142,1028246,1028246:1,"Service was divine, oysters where a sensual as they come, and the price can't be beat!!!","SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD","service was divine , oysters where a sensual as they come , and the price ca not be beat",compound_complex_sentence,service divine oyster sensual come price canot beat,[['service']],[['divine']],['SERVICE']
142,143,1032695,1032695:1,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE","everything is always cooked to perfection , the service is excellent , the decor cool and understated .",compound_sentence,everything always cook perfection service excellent decor cool understate,"[['service'], ['decor']]","[['excellent'], ['cool']]","['SERVICE', 'AMBIENCE']"
143,144,1032695,1032695:2,I had the duck breast special on my last visit and it was not incredible.,FOOD#QUALITY,positive,FOOD,i had the duck breast special on my last visit and it was not incredible .,compound_sentence,duck breast special last visit incredible,"[['duck', 'breast', 'visit']]","[['special', 'last']]",['FOOD']
144,145,1041457,1041457:2,"The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the food is very average ... the thai fusion stuff is a bit too sweet , every thing they serve is too sweet here .",compound_complex_sentence,food average thai fusion stuff bit sweet every thing serve sweet,"[['food'], ['fusion', 'stuff']]","[['average'], ['thai', 'sweet']]","['FOOD', 'FOOD']"
145,146,1041457,1041457:3,The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,FOOD#QUALITY,positive,FOOD,the only thing i moderately enjoyed was their grilled chicken special with edamame puree .,complex_sentence,thing moderately enjoy grilled chicken special edamame puree,"[['chicken', 'special'], ['ir']]","[['grilled'], ['enjoy']]","['FOOD', 'AMBIENCE']"
146,147,1041457,1041457:4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",i had never had edamame pureed before but i thought it was innovative and tasty ( could have used a bit more salt ) .,complex_sentence,never edamame pureed think innovative tasty could use bit salt,"[['salt'], ['edamame', 'pureed']]","[['tasty'], ['innovative']]","['FOOD', 'FOOD']"
147,148,1041457,1041457:6,"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.","AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL","negative,positive,negative","AMBIENCE,AMBIENCE,AMBIENCE","the decor is night tho ... but they really need to clean that vent in the ceiling ... its quite un-appetizing , and kills your effort to make this place look sleek and modern .",compound_complex_sentence,decor night tho really need clean vent ceiling quite un appetizing kill effort make place look sleek modern,"[['ceiling'], ['decor', 'night', 'effort', 'place', 'look'], ['decor', 'night']]","[['vent', 'un-appetizing'], ['kill', 'sleek'], ['clean', 'modern']]","['VALUE', 'AMBIENCE', 'AMBIENCE']"
148,149,1053543,1053543:3,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share",compound_sentence,spicy tuna roll unusually good rock shrimp tempura awesome great appetizer share,"[['spicy', 'tuna', 'roll'], ['rock', 'shrimp', 'tempura'], ['appetizer', 'share']]","[['unusually', 'good'], ['awesome'], ['great']]","['FOOD', 'FOOD', 'FOOD']"
149,150,1053543,1053543:4,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,SERVICE#GENERAL,positive,SERVICE,we went around NUM NUM on a friday and it had died down a bit by then so the service was great,compound_complex_sentence,go around friday die bit service great,"[['num', 'service'], ['num', 'n']]","[['great'], ['die']]","['SERVICE', 'FOOD']"
150,151,1055910,1055910:2,Food is bad.,FOOD#QUALITY,negative,FOOD,food is bad .,simple_sentence,food bad,[['food']],[['bad']],['FOOD']
151,152,1055910,1055910:3,Service is friendly and attentive.,SERVICE#GENERAL,positive,SERVICE,service is friendly and attentive .,phrase,service friendly attentive,[['service']],"[['friendly', 'attentive']]",['SERVICE']
152,153,1055910,1055910:4,Ambiance is relaxed and stylish.,AMBIENCE#GENERAL,positive,AMBIENCE,ambiance is relaxed and stylish .,phrase,ambiance relax stylish,[['ambiance']],"[['relax', 'stylish']]",['FOOD']
153,154,1058221,1058221:3,"however, it's the service that leaves a bad taste in my mouth.",SERVICE#GENERAL,negative,SERVICE,"however , it is the service that leaves a bad taste in my mouth .",complex_sentence,however service leave bad taste mouth,"[['taste', 'mouth']]",[['bad']],['FOOD']
